brown,初級,[形容詞] 褐色的;棕色的; [名詞] 棕色,棕色（的），褐色（的）; （把食物）炒成褐色,the colour of chocolate or soil; to make food brown by cooking it
health,初級,[名詞] 健康,身體狀況，健康; （組織或系統的）運行狀況，運作狀況,"the condition of the body and the degree to which it is free from illness, or the state of being well; the condition of something that changes or develops, such as an organization or system"
weather,初級,[名詞] 天氣,天氣；氣象; 平安渡過（困境）；經受住,"the conditions in the air above the earth such as wind, rain, or temperature, especially at a particular time over a particular area; to deal successfully with a difficult situation or a problem"
north,初級,[形容詞] 北方的; [副詞] 向北方; [名詞] 北方,北；北方；北部; （大多位於北半球的）北方發達國家,"the direction that goes towards the part of the earth above the equator, opposite to the south, or the part of an area or country that is in this direction; the rich industrial countries of the world, most of which are above the equator"
rock,初級,[動詞] 搖動; [名詞] 岩石;搖滾樂,岩石；岩；礁石; 岩塊；石塊；大石,"the dry solid part of the earth's surface, or any large piece of this that sticks up out of the ground or the sea; a piece of rock or stone"
world,初級,[形容詞] 世界的; [名詞] 世界,地球，世界; 領域；界；世界,"the earth and all the people, places, and things on it; a group of things such as countries or animals, or an area of human activity or understanding"
failure,初級,[名詞] 失敗,失敗；失敗的人（或事）; 未履行；沒做到,the fact of someone or something not succeeding; the fact of not doing something that you must do or are expected to do
loss,初級,[名詞] 損失,喪失，失去，失落; （某人離開帶來的）損失，弊端,the fact that you no longer have something or have less of something; a disadvantage caused by someone leaving or by something being taken away
meat,初級,[名詞] 肉類,（可食用的）肉; （某一種）食用肉,the flesh of an animal when it is used for food; a type of meat
beef,初級,[名詞] 牛肉,牛肉; 抱怨；怨言,"the flesh of cattle (= cows), eaten as food; a complaint"
diet,初級,[形容詞] 節食的; [動詞] 節食; [名詞] 飲食;特種飲食,（日常）飲食; 節食，限制飲食,"the food and drink usually eaten or drunk by a person or group; an eating plan in which someone eats less food, or only particular types of food, because they want to become thinner or for medical reasons"
government,初級,[名詞] 政府,政府，內閣; 政體，體制,"the group of people who officially control a country; the system used for controlling a country, city, or group of people"
steam,初級,[動詞] 蒸; [名詞] 蒸氣,蒸汽，水蒸氣; 依靠蒸汽動力行駛,the hot gas that is produced when water boils; to move by steam power
home,初級,[形容詞] 家庭的;國內的; [副詞] 在家;回家;到家; [名詞] 家,家，住宅; （作為財產的）房屋，住宅,"the house, apartment, etc. where you live, especially with your family; a house, apartment, etc. when it is considered as property that you can buy or sell"
English,初級,[形容詞] 英格蘭的;英國的;英國人的;英語的; [名詞] 英語,英語; 英格蘭人；英國人,"the language that is spoken in the UK, the US, and in many other countries; the people of England"
French,初級,[形容詞] 法國的;法語的; [名詞] 法國人;法語,法語; 法國人,"the language that people speak in France, parts of Belgium and Canada, and other countries; the people of France"
Internet,初級,[名詞] 網際網路,網際網路，國際互聯網,the large system of connected computers around the world that allows people to share information and communicate with each other
hair,初級,[名詞] 頭髮,（人的）頭髮；（人或動物的）汗毛，毛髮,"the mass of thin thread-like structures on the head of a person, or any of these structures that grow out of the skin of a person or animal"
air,初級,[名詞] 空氣,空氣; 空中，天空,"the mixture of gases that surrounds the earth and that we breathe; the space above the ground, especially high above the ground"
cannot,初級,[助動詞] 不能,（can 的否定形式）不能，不可以; 一定能，必定會,"the negative form of the verb ""can""; used to say that something will certainly happen"
September,初級,[名詞] 九月,九月,"the ninth month of the year, after August and before October"
million,初級,[名詞] 百萬;,（數字）100萬; 大量,"the number 1,000,000; a large number"
one,初級,[形容詞] 一個的; [名詞] 一;一個人;一件事物; [代名詞] 任何人,（數字）1; （一群人或事物）中的一個，之一,the number 1; a member of a group of people or things
ten,初級,[形容詞] 十的; [名詞] 十,（數字）10,the number 10
two,初級,[形容詞] 二的; [名詞] 二,（數字）2,the number 2
three,初級,[形容詞] 三的; [名詞] 三,（數字）三,the number 3
fifty,初級,[形容詞] 五十的; [名詞] 五十,（數字）50,the number 50
police,初級,[名詞] 警察; ,警察當局，警方; 員警,"the official organization that is responsible for protecting people and property, making people obey the law, finding out about and solving crime, and catching people who have committed a crime; members of this organization"
mouth,初級,[名詞] 嘴巴,嘴，口；口腔; （容器的）口；洞口；（江河的）入海口,"the opening in the face of a person or animal, consisting of the lips and the space between them, or the space behind containing the teeth and the tongue; the opening of a narrow container, the opening of a hole or cave, or the place where a river flows into the sea"
heart,初級,[名詞] 心臟,心臟; 性情；內心；心腸,"the organ in your chest that sends the blood around your body; used to refer to a person's character, or the place within a person where feelings or emotions are considered to come from"
brain,初級,"[名詞] (腦;智力,頭腦) ",腦，大腦; 頭腦；智力,"the organ inside the head that controls thought, memory, feelings, and activity; used to refer to intelligence"
egg,初級,[名詞] (蛋) ,（食用的）蛋（尤指雞蛋）; 蛋狀物,"the oval object with a hard shell that is produced by female birds, especially chickens, eaten as food; an object that is made in the shape of a bird's egg"
front,初級,[形容詞] 前面的;正面的; [名詞] 前方,前面；正面; （車輛的）前部,"the part of a building, object, or person's body that faces forward or is most often seen or used; the part of a vehicle that is nearest to its direction of movement"
end,初級,[動詞] 結束; [名詞] 盡頭;結局,末端，盡頭; 最後部分，末尾,"the part of a place or thing that is furthest away from the centre; the final part of something such as a period of time, activity, or story"
night,初級,[名詞] 夜晚,夜晚，夜間，黑夜; 晚上（指傍晚至就寢前的時段）,the part of every 24-hour period when it is dark because there is very little light from the sun; the period of time between the late afternoon and going to bed; the evening
time,初級,[動詞] 記錄...的時間;使合拍子; [名詞] 時間;次數,時間; 不停，一直,"the part of existence that is measured in minutes, days, years, etc., or this process considered as a whole; continuously"
head,初級,"[動詞] 率領;出發,駛往; [名詞] 頭;首長",頭部; 人數；（動物的）頭數,"the part of the body above the neck where the eyes, nose, mouth, ears, and brain are; a person or animal when considered as a unit"
